Timestamp,RawValue
2025-06-09 17:43:53.159,-157
2025-06-09 17:43:53.159,-221
2025-06-09 17:43:53.159,-862
2025-06-09 17:43:53.159,1175
2025-06-09 17:43:53.159,2042
2025-06-09 17:43:53.159,281
2025-06-09 17:43:53.159,58
2025-06-09 17:43:53.159,1211
2025-06-09 17:43:53.159,-389
2025-06-09 17:43:53.174,-1364
2025-06-09 17:43:53.174,-424
2025-06-09 17:43:53.174,122
2025-06-09 17:43:53.174,-834
2025-06-09 17:43:53.174,448
2025-06-09 17:43:53.174,2047
2025-06-09 17:43:53.190,874
2025-06-09 17:43:53.190,-8
2025-06-09 17:43:53.190,1204
2025-06-09 17:43:53.190,627
2025-06-09 17:43:53.190,-1294
2025-06-09 17:43:53.190,-684
2025-06-09 17:43:53.190,338
2025-06-09 17:43:53.190,-522
2025-06-09 17:43:53.190,-167
2025-06-09 17:43:53.190,2047
2025-06-09 17:43:53.190,1552
2025-06-09 17:43:53.190,68
2025-06-09 17:43:53.190,836
2025-06-09 17:43:53.206,1188
2025-06-09 17:43:53.206,-1067
2025-06-09 17:43:53.206,-1091
2025-06-09 17:43:53.206,245
2025-06-09 17:43:53.206,-125
2025-06-09 17:43:53.206,-584
2025-06-09 17:43:53.206,1701
2025-06-09 17:43:53.206,2045
2025-06-09 17:43:53.206,264
2025-06-09 17:43:53.221,387
2025-06-09 17:43:53.221,1427
2025-06-09 17:43:53.221,-442
2025-06-09 17:43:53.221,-1342
2025-06-09 17:43:53.221,-9
2025-06-09 17:43:53.236,233
2025-06-09 17:43:53.236,-737
2025-06-09 17:43:53.236,924
2025-06-09 17:43:53.251,2047
2025-06-09 17:43:53.251,663
2025-06-09 17:43:53.251,128
2025-06-09 17:43:53.251,1495
2025-06-09 17:43:53.251,593
2025-06-09 17:43:53.251,-1222
2025-06-09 17:43:53.251,-248
2025-06-09 17:43:53.251,537
2025-06-09 17:43:53.251,-541
2025-06-09 17:43:53.251,73
2025-06-09 17:43:53.251,2047
2025-06-09 17:43:53.251,1120
2025-06-09 17:43:53.251,44
2025-06-09 17:43:53.267,1302
2025-06-09 17:43:53.267,1554
2025-06-09 17:43:53.267,-593
2025-06-09 17:43:53.267,-430
2025-06-09 17:43:53.267,663
2025-06-09 17:43:53.267,-195
2025-06-09 17:43:53.267,-645
2025-06-09 17:43:53.267,1428
2025-06-09 17:43:53.283,1331
2025-06-09 17:43:53.283,-129
2025-06-09 17:43:53.283,642
2025-06-09 17:43:53.283,1882
2025-06-09 17:43:53.283,128
2025-06-09 17:43:53.283,-635
2025-06-09 17:43:53.283,489
2025-06-09 17:43:53.283,112
2025-06-09 17:43:53.283,-1060
2025-06-09 17:43:53.283,534
2025-06-09 17:43:53.283,1382
2025-06-09 17:43:53.283,-88
2025-06-09 17:43:53.283,19
2025-06-09 17:43:53.298,1721
2025-06-09 17:43:53.298,721
2025-06-09 17:43:53.298,-600
2025-06-09 17:43:53.298,1059
2025-06-09 17:43:53.298,1162
2025-06-09 17:43:53.298,-772
2025-06-09 17:43:53.329,-424
2025-06-09 17:43:53.329,301
2025-06-09 17:43:53.329,-902
2025-06-09 17:43:53.329,-1219
2025-06-09 17:43:53.329,549
2025-06-09 17:43:53.329,59
2025-06-09 17:43:53.329,-1059
2025-06-09 17:43:53.329,173
2025-06-09 17:43:53.344,1347
2025-06-09 17:43:53.344,-374
2025-06-09 17:43:53.344,-770
2025-06-09 17:43:53.344,183
2025-06-09 17:43:53.344,-590
2025-06-09 17:43:53.344,-1671
2025-06-09 17:43:53.344,-305
2025-06-09 17:43:53.344,56
2025-06-09 17:43:53.344,-1204
2025-06-09 17:43:53.360,-524
2025-06-09 17:43:53.360,1440
2025-06-09 17:43:53.360,529
2025-06-09 17:43:53.360,-571
2025-06-09 17:43:53.360,268
2025-06-09 17:43:53.360,-8
2025-06-09 17:43:53.360,-1587
2025-06-09 17:43:53.360,-1009
2025-06-09 17:43:53.360,-9
2025-06-09 17:43:53.360,-1091
2025-06-09 17:43:53.390,-1025
2025-06-09 17:43:53.390,1072
2025-06-09 17:43:53.390,1201
2025-06-09 17:43:53.390,-346
2025-06-09 17:43:53.390,84
2025-06-09 17:43:53.390,278
2025-06-09 17:43:53.390,-1340
2025-06-09 17:43:53.390,-1484
2025-06-09 17:43:53.406,-361
2025-06-09 17:43:53.406,-1046
2025-06-09 17:43:53.406,-1406
2025-06-09 17:43:53.406,282
2025-06-09 17:43:53.406,1968
2025-06-09 17:43:53.406,1883
2025-06-09 17:43:53.406,2047
2025-06-09 17:43:53.406,2047
2025-06-09 17:43:53.406,2047
2025-06-09 17:43:53.406,-228
2025-06-09 17:43:53.406,-1363
2025-06-09 17:43:53.406,-2048
2025-06-09 17:43:53.406,-2048
2025-06-09 17:43:53.422,-1893
2025-06-09 17:43:53.422,123
2025-06-09 17:43:53.422,722
2025-06-09 17:43:53.422,1568
2025-06-09 17:43:53.422,2047
2025-06-09 17:43:53.437,1929
2025-06-09 17:43:53.437,-584
2025-06-09 17:43:53.437,-922
2025-06-09 17:43:53.452,-1245
2025-06-09 17:43:53.452,-2042
2025-06-09 17:43:53.452,-1698
2025-06-09 17:43:53.452,212
2025-06-09 17:43:53.452,322
2025-06-09 17:43:53.452,-244
2025-06-09 17:43:53.452,902
2025-06-09 17:43:53.452,996
2025-06-09 17:43:53.452,-722
2025-06-09 17:43:53.468,-856
2025-06-09 17:43:53.468,-114
2025-06-09 17:43:53.468,-1229
2025-06-09 17:43:53.468,-1427
2025-06-09 17:43:53.468,248
2025-06-09 17:43:53.468,792
2025-06-09 17:43:53.468,-458
2025-06-09 17:43:53.468,147
2025-06-09 17:43:53.468,857
2025-06-09 17:43:53.468,-317
2025-06-09 17:43:53.468,-892
2025-06-09 17:43:53.468,372
2025-06-09 17:43:53.468,-145
2025-06-09 17:43:53.483,-1013
2025-06-09 17:43:53.483,203
2025-06-09 17:43:53.483,1365
2025-06-09 17:43:53.483,-23
2025-06-09 17:43:53.483,-146
2025-06-09 17:43:53.483,875
2025-06-09 17:43:53.483,205
2025-06-09 17:43:53.483,-977
2025-06-09 17:43:53.498,165
2025-06-09 17:43:53.498,406
2025-06-09 17:43:53.498,-683
2025-06-09 17:43:53.498,-21
2025-06-09 17:43:53.498,1674
2025-06-09 17:43:53.498,764
2025-06-09 17:43:53.498,-148
2025-06-09 17:43:53.498,763
2025-06-09 17:43:53.498,598
2025-06-09 17:43:53.498,-891
2025-06-09 17:43:53.498,-340
2025-06-09 17:43:53.498,589
2025-06-09 17:43:53.498,-363
2025-06-09 17:43:53.513,-268
2025-06-09 17:43:53.513,1617
2025-06-09 17:43:53.513,1620
2025-06-09 17:43:53.513,195
2025-06-09 17:43:53.513,728
2025-06-09 17:43:53.529,1057
2025-06-09 17:43:53.529,-364
2025-06-09 17:43:53.529,-677
2025-06-09 17:43:53.529,576
2025-06-09 17:43:53.529,-35
2025-06-09 17:43:53.545,-541
2025-06-09 17:43:53.545,1047
2025-06-09 17:43:53.545,1955
2025-06-09 17:43:53.545,441
2025-06-09 17:43:53.545,418
2025-06-09 17:43:53.545,1132
2025-06-09 17:43:53.545,122
2025-06-09 17:43:53.545,-901
2025-06-09 17:43:53.545,315
2025-06-09 17:43:53.545,293
2025-06-09 17:43:53.545,-584
2025-06-09 17:43:53.545,468
2025-06-09 17:43:53.545,2033
2025-06-09 17:43:53.561,832
2025-06-09 17:43:53.561,81
2025-06-09 17:43:53.561,886
2025-06-09 17:43:53.561,458
2025-06-09 17:43:53.561,-893
2025-06-09 17:43:53.561,5
2025-06-09 17:43:53.561,677
2025-06-09 17:43:53.561,-326
2025-06-09 17:43:53.623,-8
2025-06-09 17:43:53.623,1673
2025-06-09 17:43:53.623,1032
2025-06-09 17:43:53.623,-347
2025-06-09 17:43:53.623,344
2025-06-09 17:43:53.623,565
2025-06-09 17:43:53.623,-695
2025-06-09 17:43:53.623,-334
2025-06-09 17:43:53.623,935
2025-06-09 17:43:53.623,86
2025-06-09 17:43:53.623,-341
2025-06-09 17:43:53.623,1145
2025-06-09 17:43:53.623,1356
2025-06-09 17:43:53.639,-357
2025-06-09 17:43:53.639,-118
2025-06-09 17:43:53.639,546
2025-06-09 17:43:53.639,-457
2025-06-09 17:43:53.639,-860
2025-06-09 17:43:53.639,678
2025-06-09 17:43:53.639,439
2025-06-09 17:43:53.639,-361
2025-06-09 17:43:53.655,758
2025-06-09 17:43:53.655,1756
2025-06-09 17:43:53.655,106
2025-06-09 17:43:53.655,-322
2025-06-09 17:43:53.655,600
2025-06-09 17:43:53.655,74
2025-06-09 17:43:53.655,-941
2025-06-09 17:43:53.655,346
2025-06-09 17:43:53.655,725
2025-06-09 17:43:53.655,-347
2025-06-09 17:43:53.655,231
2025-06-09 17:43:53.655,1857
2025-06-09 17:43:53.655,893
2025-06-09 17:43:53.670,-168
2025-06-09 17:43:53.670,664
2025-06-09 17:43:53.670,568
2025-06-09 17:43:53.670,-806
2025-06-09 17:43:53.670,-172
2025-06-09 17:43:53.670,837
2025-06-09 17:43:53.670,-113
2025-06-09 17:43:53.670,-84
2025-06-09 17:43:53.670,1716
2025-06-09 17:43:53.670,1668
2025-06-09 17:43:53.670,135
2025-06-09 17:43:53.670,555
2025-06-09 17:43:53.670,866
2025-06-09 17:43:53.686,-469
2025-06-09 17:43:53.686,-670
2025-06-09 17:43:53.686,731
2025-06-09 17:43:53.686,220
2025-06-09 17:43:53.686,-294
2025-06-09 17:43:53.686,1235
2025-06-09 17:43:53.686,2047
2025-06-09 17:43:53.686,488
2025-06-09 17:43:53.686,337
2025-06-09 17:43:53.701,1030
2025-06-09 17:43:53.701,112
2025-06-09 17:43:53.701,-780
2025-06-09 17:43:53.701,611
2025-06-09 17:43:53.701,695
2025-06-09 17:43:53.701,-225
2025-06-09 17:43:53.701,738
2025-06-09 17:43:53.701,2047
2025-06-09 17:43:53.701,1011
2025-06-09 17:43:53.701,186
2025-06-09 17:43:53.701,993
2025-06-09 17:43:53.701,626
2025-06-09 17:43:53.701,-663
2025-06-09 17:43:53.717,293
2025-06-09 17:43:53.717,1027
2025-06-09 17:43:53.717,-23
2025-06-09 17:43:53.717,241
2025-06-09 17:43:53.717,1917
2025-06-09 17:43:53.717,1458
2025-06-09 17:43:53.717,136
2025-06-09 17:43:53.717,774
2025-06-09 17:43:53.748,940
2025-06-09 17:43:53.748,-390
2025-06-09 17:43:53.748,-148
2025-06-09 17:43:53.748,1132
2025-06-09 17:43:53.748,345
2025-06-09 17:43:53.748,-25
2025-06-09 17:43:53.748,1541
2025-06-09 17:43:53.748,1738
2025-06-09 17:43:53.748,312
2025-06-09 17:43:53.748,503
2025-06-09 17:43:53.748,1131
2025-06-09 17:43:53.748,102
2025-06-09 17:43:53.748,-477
2025-06-09 17:43:53.763,906
2025-06-09 17:43:53.763,634
2025-06-09 17:43:53.763,-172
2025-06-09 17:43:53.763,1021
2025-06-09 17:43:53.763,1809
2025-06-09 17:43:53.763,880
2025-06-09 17:43:53.779,473
2025-06-09 17:43:53.794,1205
2025-06-09 17:43:53.794,566
2025-06-09 17:43:53.794,-651
2025-06-09 17:43:53.794,420
2025-06-09 17:43:53.810,775
2025-06-09 17:43:53.810,-220
2025-06-09 17:43:53.810,426
2025-06-09 17:43:53.810,1684
2025-06-09 17:43:53.810,1241
2025-06-09 17:43:53.810,439
2025-06-09 17:43:53.810,1113
2025-06-09 17:43:53.810,948
2025-06-09 17:43:53.810,-466
2025-06-09 17:43:53.810,-76
2025-06-09 17:43:53.810,789
2025-06-09 17:43:53.810,-134
2025-06-09 17:43:53.810,-117
2025-06-09 17:43:53.825,1415
2025-06-09 17:43:53.825,1349
2025-06-09 17:43:53.825,503
2025-06-09 17:43:53.825,912
2025-06-09 17:43:53.825,1059
2025-06-09 17:43:53.825,-129
2025-06-09 17:43:53.825,-554
2025-06-09 17:43:53.841,1032
2025-06-09 17:43:53.841,347
2025-06-09 17:43:53.841,-657
2025-06-09 17:43:53.841,458
2025-06-09 17:43:53.841,442
2025-06-09 17:43:53.841,-443
2025-06-09 17:43:53.841,503
2025-06-09 17:43:53.841,1264
2025-06-09 17:43:53.857,817
2025-06-09 17:43:53.857,380
2025-06-09 17:43:53.857,915
2025-06-09 17:43:53.857,645
2025-06-09 17:43:53.857,-561
2025-06-09 17:43:53.857,131
2025-06-09 17:43:53.857,642
2025-06-09 17:43:53.857,-284
2025-06-09 17:43:53.857,-7
2025-06-09 17:43:53.857,1123
2025-06-09 17:43:53.857,933
2025-06-09 17:43:53.857,344
2025-06-09 17:43:53.857,768
2025-06-09 17:43:53.873,752
2025-06-09 17:43:53.873,-311
2025-06-09 17:43:53.873,-355
2025-06-09 17:43:53.873,587
2025-06-09 17:43:53.873,-71
2025-06-09 17:43:53.888,-314
2025-06-09 17:43:53.888,934
2025-06-09 17:43:53.888,981
2025-06-09 17:43:53.888,442
2025-06-09 17:43:53.888,594
2025-06-09 17:43:53.888,755
2025-06-09 17:43:53.888,50
2025-06-09 17:43:53.888,-658
2025-06-09 17:43:53.888,438
2025-06-09 17:43:53.888,188
2025-06-09 17:43:53.903,-466
2025-06-09 17:43:53.903,613
2025-06-09 17:43:53.903,940
2025-06-09 17:43:53.903,525
2025-06-09 17:43:53.903,371
2025-06-09 17:43:53.903,700
2025-06-09 17:43:53.903,356
2025-06-09 17:43:53.903,-646
2025-06-09 17:43:53.903,242
2025-06-09 17:43:53.918,418
2025-06-09 17:43:53.918,-377
2025-06-09 17:43:53.918,188
2025-06-09 17:43:53.918,872
2025-06-09 17:43:53.918,630
2025-06-09 17:43:53.918,217
2025-06-09 17:43:53.918,594
2025-06-09 17:43:53.948,490
2025-06-09 17:43:53.948,-467
2025-06-09 17:43:53.948,-109
2025-06-09 17:43:53.948,486
2025-06-09 17:43:53.948,-158
2025-06-09 17:43:53.948,-194
2025-06-09 17:43:53.948,760
2025-06-09 17:43:53.948,685
2025-06-09 17:43:53.948,154
2025-06-09 17:43:53.948,438
2025-06-09 17:43:53.948,535
2025-06-09 17:43:53.948,-164
2025-06-09 17:43:53.948,-452
2025-06-09 17:43:53.964,451
2025-06-09 17:43:53.964,67
2025-06-09 17:43:53.964,-422
2025-06-09 17:43:53.964,570
2025-06-09 17:43:53.964,709
2025-06-09 17:43:53.964,236
2025-06-09 17:43:53.964,246
2025-06-09 17:43:53.964,522
2025-06-09 17:43:53.964,113
2025-06-09 17:43:53.964,-668
2025-06-09 17:43:53.964,291
2025-06-09 17:43:53.964,243
2025-06-09 17:43:53.964,-445
2025-06-09 17:43:53.995,281
