Timestamp,RawValue
2025-06-09 17:50:56.059,277
2025-06-09 17:50:56.059,205
2025-06-09 17:50:56.059,-174
2025-06-09 17:50:56.059,55
2025-06-09 17:50:56.059,390
2025-06-09 17:50:56.059,136
2025-06-09 17:50:56.059,-51
2025-06-09 17:50:56.059,87
2025-06-09 17:50:56.059,-134
2025-06-09 17:50:56.059,-346
2025-06-09 17:50:56.059,66
2025-06-09 17:50:56.059,245
2025-06-09 17:50:56.059,-162
2025-06-09 17:50:56.059,-148
2025-06-09 17:50:56.059,282
2025-06-09 17:50:56.059,220
2025-06-09 17:50:56.059,-61
2025-06-09 17:50:56.059,55
2025-06-09 17:50:56.059,-12
2025-06-09 17:50:56.059,-316
2025-06-09 17:50:56.059,-54
2025-06-09 17:50:56.059,309
2025-06-09 17:50:56.059,-17
2025-06-09 17:50:56.059,-234
2025-06-09 17:50:56.059,162
2025-06-09 17:50:56.059,290
2025-06-09 17:50:56.059,-29
2025-06-09 17:50:56.059,1
2025-06-09 17:50:56.059,98
2025-06-09 17:50:56.059,-214
2025-06-09 17:50:56.059,-183
2025-06-09 17:50:56.059,249
2025-06-09 17:50:56.059,107
2025-06-09 17:50:56.059,-241
2025-06-09 17:50:56.059,51
2025-06-09 17:50:56.059,372
2025-06-09 17:50:56.059,108
2025-06-09 17:50:56.059,-17
2025-06-09 17:50:56.059,138
2025-06-09 17:50:56.059,-94
2025-06-09 17:50:56.059,-229
2025-06-09 17:50:56.059,210
2025-06-09 17:50:56.059,292
2025-06-09 17:50:56.059,-117
2025-06-09 17:50:56.059,-18
2025-06-09 17:50:56.059,390
2025-06-09 17:50:56.059,236
2025-06-09 17:50:56.059,-53
2025-06-09 17:50:56.059,74
2025-06-09 17:50:56.059,-24
2025-06-09 17:50:56.059,-290
2025-06-09 17:50:56.059,28
2025-06-09 17:50:56.059,323
2025-06-09 17:50:56.074,-43
2025-06-09 17:50:56.074,-171
2025-06-09 17:50:56.074,264
2025-06-09 17:50:56.074,338
2025-06-09 17:50:56.074,-1
2025-06-09 17:50:56.074,42
2025-06-09 17:50:56.074,83
2025-06-09 17:50:56.090,-232
2025-06-09 17:50:56.090,-103
2025-06-09 17:50:56.090,328
2025-06-09 17:50:56.090,112
2025-06-09 17:50:56.090,-216
2025-06-09 17:50:56.090,115
2025-06-09 17:50:56.090,379
2025-06-09 17:50:56.090,91
2025-06-09 17:50:56.090,26
2025-06-09 17:50:56.090,179
2025-06-09 17:50:56.090,-87
2025-06-09 17:50:56.090,-179
2025-06-09 17:50:56.090,257
2025-06-09 17:50:56.106,250
2025-06-09 17:50:56.106,-167
2025-06-09 17:50:56.106,-5
2025-06-09 17:50:56.106,388
2025-06-09 17:50:56.106,186
