Timestamp,RawValue
2025-06-09 17:47:31.662,328
2025-06-09 17:47:31.662,380
2025-06-09 17:47:31.662,24
2025-06-09 17:47:31.662,177
2025-06-09 17:47:31.662,482
2025-06-09 17:47:31.662,264
2025-06-09 17:47:31.662,45
2025-06-09 17:47:31.662,198
2025-06-09 17:47:31.662,89
2025-06-09 17:47:31.662,-99
2025-06-09 17:47:31.662,187
2025-06-09 17:47:31.662,416
2025-06-09 17:47:31.662,90
2025-06-09 17:47:31.662,76
2025-06-09 17:47:31.662,426
2025-06-09 17:47:31.662,365
2025-06-09 17:47:31.662,118
2025-06-09 17:47:31.662,288
2025-06-09 17:47:31.662,265
2025-06-09 17:47:31.662,-138
2025-06-09 17:47:31.662,-120
2025-06-09 17:47:31.662,136
2025-06-09 17:47:31.662,-121
2025-06-09 17:47:31.662,-334
2025-06-09 17:47:31.662,-28
2025-06-09 17:47:31.662,123
2025-06-09 17:47:31.662,-101
2025-06-09 17:47:31.662,-102
2025-06-09 17:47:31.662,35
2025-06-09 17:47:31.662,-183
2025-06-09 17:47:31.662,-188
2025-06-09 17:47:31.662,152
2025-06-09 17:47:31.662,27
2025-06-09 17:47:31.662,-353
2025-06-09 17:47:31.662,-169
2025-06-09 17:47:31.662,68
2025-06-09 17:47:31.662,-113
2025-06-09 17:47:31.662,-183
2025-06-09 17:47:31.662,4
2025-06-09 17:47:31.662,-213
2025-06-09 17:47:31.662,-459
2025-06-09 17:47:31.662,-206
2025-06-09 17:47:31.662,-43
2025-06-09 17:47:31.662,-274
2025-06-09 17:47:31.662,-163
2025-06-09 17:47:31.662,169
2025-06-09 17:47:31.662,1
2025-06-09 17:47:31.662,-316
2025-06-09 17:47:31.662,-125
2025-06-09 17:47:31.662,-81
2025-06-09 17:47:31.662,-310
2025-06-09 17:47:31.662,-150
2025-06-09 17:47:31.662,26
2025-06-09 17:47:31.662,-238
2025-06-09 17:47:31.662,-270
2025-06-09 17:47:31.662,24
2025-06-09 17:47:31.662,-97
2025-06-09 17:47:31.662,-443
2025-06-09 17:47:31.677,-229
2025-06-09 17:47:31.677,73
2025-06-09 17:47:31.677,-141
2025-06-09 17:47:31.677,-221
2025-06-09 17:47:31.677,24
2025-06-09 17:47:31.677,-118
2025-06-09 17:47:31.677,-373
2025-06-09 17:47:31.677,-141
2025-06-09 17:47:31.692,40
2025-06-09 17:47:31.692,-147
2025-06-09 17:47:31.692,-173
2025-06-09 17:47:31.692,-152
2025-06-09 17:47:31.692,-622
2025-06-09 17:47:31.692,-708
2025-06-09 17:47:31.692,-119
2025-06-09 17:47:31.692,148
2025-06-09 17:47:31.692,-169
2025-06-09 17:47:31.692,-142
2025-06-09 17:47:31.692,170
2025-06-09 17:47:31.692,19
2025-06-09 17:47:31.692,-269
2025-06-09 17:47:31.707,-73
2025-06-09 17:47:31.707,-22
2025-06-09 17:47:31.707,-225
2025-06-09 17:47:31.707,-83
2025-06-09 17:47:31.707,3
2025-06-09 17:47:31.707,-350
2025-06-09 17:47:31.707,-254
2025-06-09 17:47:31.707,312
2025-06-09 17:47:31.707,392
2025-06-09 17:47:31.723,96
2025-06-09 17:47:31.723,229
2025-06-09 17:47:31.723,306
2025-06-09 17:47:31.723,9
2025-06-09 17:47:31.723,71
2025-06-09 17:47:31.723,438
2025-06-09 17:47:31.723,331
2025-06-09 17:47:31.723,97
2025-06-09 17:47:31.723,432
2025-06-09 17:47:31.723,636
2025-06-09 17:47:31.723,249
2025-06-09 17:47:31.723,58
2025-06-09 17:47:31.723,98
2025-06-09 17:47:31.738,-263
2025-06-09 17:47:31.738,-433
2025-06-09 17:47:31.738,-39
2025-06-09 17:47:31.738,68
2025-06-09 17:47:31.738,-137
2025-06-09 17:47:31.738,165
2025-06-09 17:47:31.738,449
2025-06-09 17:47:31.738,119
2025-06-09 17:47:31.738,-177
2025-06-09 17:47:31.754,-42
2025-06-09 17:47:31.754,-268
2025-06-09 17:47:31.754,-489
2025-06-09 17:47:31.754,-120
2025-06-09 17:47:31.754,96
2025-06-09 17:47:31.754,-241
2025-06-09 17:47:31.754,-226
2025-06-09 17:47:31.754,146
2025-06-09 17:47:31.754,44
2025-06-09 17:47:31.754,-248
2025-06-09 17:47:31.754,-55
2025-06-09 17:47:31.754,7
2025-06-09 17:47:31.754,-387
2025-06-09 17:47:31.769,-442
2025-06-09 17:47:31.769,-131
2025-06-09 17:47:31.769,-158
2025-06-09 17:47:31.769,-227
2025-06-09 17:47:31.769,66
2025-06-09 17:47:31.769,118
2025-06-09 17:47:31.769,-181
2025-06-09 17:47:31.769,-155
2025-06-09 17:47:31.784,-45
2025-06-09 17:47:31.784,-332
2025-06-09 17:47:31.784,-347
2025-06-09 17:47:31.800,4
2025-06-09 17:47:31.800,-52
2025-06-09 17:47:31.800,-371
2025-06-09 17:47:31.800,-182
2025-06-09 17:47:31.800,36
2025-06-09 17:47:31.800,-166
2025-06-09 17:47:31.800,-221
2025-06-09 17:47:31.800,82
2025-06-09 17:47:31.815,-54
2025-06-09 17:47:31.815,-297
2025-06-09 17:47:31.815,-50
2025-06-09 17:47:31.815,44
2025-06-09 17:47:31.815,-328
2025-06-09 17:47:31.815,-349
2025-06-09 17:47:31.815,-62
2025-06-09 17:47:31.815,-10
2025-06-09 17:47:31.815,-83
2025-06-09 17:47:31.815,81
2025-06-09 17:47:31.815,-129
2025-06-09 17:47:31.815,-517
2025-06-09 17:47:31.815,-285
2025-06-09 17:47:31.831,55
2025-06-09 17:47:31.831,-151
2025-06-09 17:47:31.831,-267
2025-06-09 17:47:31.831,37
2025-06-09 17:47:31.846,45
2025-06-09 17:47:31.846,-234
2025-06-09 17:47:31.846,-150
2025-06-09 17:47:31.861,-51
2025-06-09 17:47:31.861,-366
2025-06-09 17:47:31.861,-439
2025-06-09 17:47:31.861,-103
2025-06-09 17:47:31.861,-91
2025-06-09 17:47:31.861,-321
2025-06-09 17:47:31.861,-83
2025-06-09 17:47:31.861,89
2025-06-09 17:47:31.861,-167
2025-06-09 17:47:31.861,-254
2025-06-09 17:47:31.861,-68
2025-06-09 17:47:31.861,-257
2025-06-09 17:47:31.861,-470
2025-06-09 17:47:31.877,-141
2025-06-09 17:47:31.877,59
2025-06-09 17:47:31.877,-212
2025-06-09 17:47:31.877,-154
2025-06-09 17:47:31.877,101
2025-06-09 17:47:31.877,-62
2025-06-09 17:47:31.877,-259
2025-06-09 17:47:31.877,-86
2025-06-09 17:47:31.877,-81
2025-06-09 17:47:31.893,-273
2025-06-09 17:47:31.893,-117
2025-06-09 17:47:31.893,25
2025-06-09 17:47:31.893,-309
2025-06-09 17:47:31.893,-385
2025-06-09 17:47:31.893,-12
2025-06-09 17:47:31.893,3
2025-06-09 17:47:31.893,-215
2025-06-09 17:47:31.893,-23
2025-06-09 17:47:31.893,55
2025-06-09 17:47:31.893,-300
2025-06-09 17:47:31.893,-267
2025-06-09 17:47:31.893,71
2025-06-09 17:47:31.909,-100
2025-06-09 17:47:31.909,-379
2025-06-09 17:47:31.909,-76
2025-06-09 17:47:31.909,86
2025-06-09 17:47:31.909,-172
2025-06-09 17:47:31.909,-137
2025-06-09 17:47:31.909,74
2025-06-09 17:47:31.909,-195
2025-06-09 17:47:31.909,-353
2025-06-09 17:47:31.909,-92
2025-06-09 17:47:31.909,-60
2025-06-09 17:47:31.909,-242
2025-06-09 17:47:31.909,7
2025-06-09 17:47:31.940,260
2025-06-09 17:47:31.940,17
2025-06-09 17:47:31.940,-155
2025-06-09 17:47:31.940,38
2025-06-09 17:47:31.940,-117
2025-06-09 17:47:31.940,-342
2025-06-09 17:47:31.940,5
2025-06-09 17:47:31.940,224
2025-06-09 17:47:31.955,-130
2025-06-09 17:47:31.955,-187
2025-06-09 17:47:31.955,105
2025-06-09 17:47:31.955,21
2025-06-09 17:47:31.955,-103
2025-06-09 17:47:31.955,124
2025-06-09 17:47:31.955,83
2025-06-09 17:47:31.955,-313
2025-06-09 17:47:31.955,-245
2025-06-09 17:47:31.971,40
2025-06-09 17:47:31.971,-151
2025-06-09 17:47:31.971,-355
2025-06-09 17:47:31.971,-41
2025-06-09 17:47:31.971,76
2025-06-09 17:47:31.971,-152
2025-06-09 17:47:31.971,-42
2025-06-09 17:47:31.971,133
2025-06-09 17:47:31.971,-212
2025-06-09 17:47:31.987,-388
2025-06-09 17:47:31.987,-36
2025-06-09 17:47:31.987,64
2025-06-09 17:47:32.002,-172
2025-06-09 17:47:32.002,-18
2025-06-09 17:47:32.002,183
2025-06-09 17:47:32.002,-35
2025-06-09 17:47:32.002,-125
2025-06-09 17:47:32.002,119
2025-06-09 17:47:32.002,52
2025-06-09 17:47:32.002,-74
2025-06-09 17:47:32.018,167
2025-06-09 17:47:32.018,169
2025-06-09 17:47:32.018,-154
2025-06-09 17:47:32.018,-1
2025-06-09 17:47:32.018,339
2025-06-09 17:47:32.018,188
2025-06-09 17:47:32.018,5
2025-06-09 17:47:32.018,250
2025-06-09 17:47:32.018,289
2025-06-09 17:47:32.018,36
2025-06-09 17:47:32.018,193
2025-06-09 17:47:32.018,452
2025-06-09 17:47:32.018,202
2025-06-09 17:47:32.033,45
2025-06-09 17:47:32.033,348
2025-06-09 17:47:32.033,409
2025-06-09 17:47:32.033,180
2025-06-09 17:47:32.033,332
2025-06-09 17:47:32.033,449
2025-06-09 17:47:32.033,134
2025-06-09 17:47:32.033,105
2025-06-09 17:47:32.033,347
2025-06-09 17:47:32.049,213
2025-06-09 17:47:32.049,82
2025-06-09 17:47:32.049,438
2025-06-09 17:47:32.049,597
2025-06-09 17:47:32.049,279
2025-06-09 17:47:32.049,150
2025-06-09 17:47:32.049,192
2025-06-09 17:47:32.049,-7
2025-06-09 17:47:32.049,-4
2025-06-09 17:47:32.049,360
2025-06-09 17:47:32.049,340
2025-06-09 17:47:32.049,-106
2025-06-09 17:47:32.049,4
2025-06-09 17:47:32.064,388
2025-06-09 17:47:32.064,299
2025-06-09 17:47:32.064,136
2025-06-09 17:47:32.064,333
2025-06-09 17:47:32.064,202
2025-06-09 17:47:32.079,-161
2025-06-09 17:47:32.079,-51
2025-06-09 17:47:32.079,155
2025-06-09 17:47:32.095,-67
2025-06-09 17:47:32.095,-91
2025-06-09 17:47:32.095,229
2025-06-09 17:47:32.095,189
2025-06-09 17:47:32.095,-75
2025-06-09 17:47:32.095,80
2025-06-09 17:47:32.095,180
2025-06-09 17:47:32.095,-114
2025-06-09 17:47:32.095,-92
2025-06-09 17:47:32.095,200
2025-06-09 17:47:32.095,-33
2025-06-09 17:47:32.095,-298
2025-06-09 17:47:32.095,76
2025-06-09 17:47:32.110,322
2025-06-09 17:47:32.110,0
2025-06-09 17:47:32.110,-72
2025-06-09 17:47:32.110,113
2025-06-09 17:47:32.110,-51
2025-06-09 17:47:32.110,-70
2025-06-09 17:47:32.110,258
2025-06-09 17:47:32.110,232
2025-06-09 17:47:32.110,-69
2025-06-09 17:47:32.126,91
2025-06-09 17:47:32.142,340
2025-06-09 17:47:32.142,200
2025-06-09 17:47:32.142,167
2025-06-09 17:47:32.142,401
2025-06-09 17:47:32.142,209
2025-06-09 17:47:32.142,-141
2025-06-09 17:47:32.158,82
2025-06-09 17:47:32.158,340
2025-06-09 17:47:32.158,39
2025-06-09 17:47:32.158,48
2025-06-09 17:47:32.158,410
2025-06-09 17:47:32.158,304
2025-06-09 17:47:32.158,29
2025-06-09 17:47:32.158,178
2025-06-09 17:47:32.158,232
2025-06-09 17:47:32.158,48
2025-06-09 17:47:32.158,213
2025-06-09 17:47:32.158,469
2025-06-09 17:47:32.158,225
2025-06-09 17:47:32.173,54
2025-06-09 17:47:32.173,349
2025-06-09 17:47:32.173,442
2025-06-09 17:47:32.173,141
2025-06-09 17:47:32.173,135
2025-06-09 17:47:32.173,256
2025-06-09 17:47:32.204,-57
2025-06-09 17:47:32.204,-108
2025-06-09 17:47:32.204,246
2025-06-09 17:47:32.204,172
2025-06-09 17:47:32.204,-121
2025-06-09 17:47:32.204,121
2025-06-09 17:47:32.204,325
2025-06-09 17:47:32.204,4
2025-06-09 17:47:32.204,-55
2025-06-09 17:47:32.204,216
2025-06-09 17:47:32.204,-9
2025-06-09 17:47:32.204,-216
2025-06-09 17:47:32.204,154
2025-06-09 17:47:32.220,327
2025-06-09 17:47:32.220,-27
2025-06-09 17:47:32.220,-10
2025-06-09 17:47:32.220,276
2025-06-09 17:47:32.220,124
2025-06-09 17:47:32.220,-72
2025-06-09 17:47:32.220,226
2025-06-09 17:47:32.220,281
2025-06-09 17:47:32.220,7
2025-06-09 17:47:32.235,74
2025-06-09 17:47:32.235,172
2025-06-09 17:47:32.235,-253
2025-06-09 17:47:32.235,-472
2025-06-09 17:47:32.235,-131
2025-06-09 17:47:32.235,52
2025-06-09 17:47:32.235,37
2025-06-09 17:47:32.235,346
2025-06-09 17:47:32.235,418
2025-06-09 17:47:32.235,34
2025-06-09 17:47:32.235,26
2025-06-09 17:47:32.235,244
2025-06-09 17:47:32.235,-85
2025-06-09 17:47:32.251,-446
2025-06-09 17:47:32.251,-249
