Timestamp,RawValue
2025-06-02 15:40:27.617,11
2025-06-02 15:40:27.617,66
2025-06-02 15:40:27.617,44
2025-06-02 15:40:27.617,119
2025-06-02 15:40:27.617,172
2025-06-02 15:40:27.617,57
2025-06-02 15:40:27.617,-33
2025-06-02 15:40:27.617,56
2025-06-02 15:40:27.617,118
2025-06-02 15:40:27.617,51
2025-06-02 15:40:27.617,33
2025-06-02 15:40:27.617,92
2025-06-02 15:40:27.617,82
2025-06-02 15:40:27.617,72
2025-06-02 15:40:27.617,134
2025-06-02 15:40:27.617,115
2025-06-02 15:40:27.617,40
2025-06-02 15:40:27.617,88
2025-06-02 15:40:27.617,136
2025-06-02 15:40:27.617,33
2025-06-02 15:40:27.617,-35
2025-06-02 15:40:27.617,26
2025-06-02 15:40:27.617,44
2025-06-02 15:40:27.617,17
2025-06-02 15:40:27.617,72
2025-06-02 15:40:27.617,89
2025-06-02 15:40:27.617,12
2025-06-02 15:40:27.617,25
2025-06-02 15:40:27.617,154
2025-06-02 15:40:27.617,123
2025-06-02 15:40:27.617,-23
2025-06-02 15:40:27.617,-35
2025-06-02 15:40:27.617,17
2025-06-02 15:40:27.617,4
2025-06-02 15:40:27.617,51
2025-06-02 15:40:27.617,108
2025-06-02 15:40:27.617,44
2025-06-02 15:40:27.617,-4
2025-06-02 15:40:27.617,68
2025-06-02 15:40:27.617,67
2025-06-02 15:40:27.617,-23
2025-06-02 15:40:27.617,1
2025-06-02 15:40:27.617,88
2025-06-02 15:40:27.617,74
2025-06-02 15:40:27.617,70
2025-06-02 15:40:27.617,117
2025-06-02 15:40:27.617,55
2025-06-02 15:40:27.619,-35
2025-06-02 15:40:27.619,19
2025-06-02 15:40:27.619,68
2025-06-02 15:40:27.619,-19
2025-06-02 15:40:27.633,-59
2025-06-02 15:40:27.633,8
2025-06-02 15:40:27.633,33
2025-06-02 15:40:27.633,53
2025-06-02 15:40:27.633,86
2025-06-02 15:40:27.633,41
2025-06-02 15:40:27.633,-54
2025-06-02 15:40:27.633,-10
2025-06-02 15:40:27.633,91
2025-06-02 15:40:27.648,32
2025-06-02 15:40:27.648,-60
2025-06-02 15:40:27.648,-8
2025-06-02 15:40:27.648,57
2025-06-02 15:40:27.648,49
2025-06-02 15:40:27.648,99
2025-06-02 15:40:27.648,148
2025-06-02 15:40:27.648,83
2025-06-02 15:40:27.664,58
2025-06-02 15:40:27.664,138
2025-06-02 15:40:27.664,119
2025-06-02 15:40:27.680,28
2025-06-02 15:40:27.680,49
2025-06-02 15:40:27.680,87
2025-06-02 15:40:27.680,26
2025-06-02 15:40:27.680,44
2025-06-02 15:40:27.680,137
2025-06-02 15:40:27.680,112
2025-06-02 15:40:27.680,59
2025-06-02 15:40:27.680,185
2025-06-02 15:40:27.696,219
2025-06-02 15:40:27.696,59
2025-06-02 15:40:27.696,-23
2025-06-02 15:40:27.696,34
2025-06-02 15:40:27.696,37
2025-06-02 15:40:27.696,24
2025-06-02 15:40:27.696,96
2025-06-02 15:40:27.696,90
2025-06-02 15:40:27.712,5
2025-06-02 15:40:27.712,34
2025-06-02 15:40:27.712,103
2025-06-02 15:40:27.712,44
2025-06-02 15:40:27.712,-4
2025-06-02 15:40:27.712,57
2025-06-02 15:40:27.712,74
2025-06-02 15:40:27.712,26
2025-06-02 15:40:27.712,82
2025-06-02 15:40:27.712,107
2025-06-02 15:40:27.712,10
2025-06-02 15:40:27.712,-4
2025-06-02 15:40:27.712,86
2025-06-02 15:40:27.727,57
2025-06-02 15:40:27.727,-41
2025-06-02 15:40:27.727,-13
2025-06-02 15:40:27.727,96
2025-06-02 15:40:27.727,100
2025-06-02 15:40:27.727,72
2025-06-02 15:40:27.727,74
2025-06-02 15:40:27.727,10
2025-06-02 15:40:27.727,-18
2025-06-02 15:40:27.727,70
2025-06-02 15:40:27.727,74
2025-06-02 15:40:27.727,-27
2025-06-02 15:40:27.727,-43
2025-06-02 15:40:27.743,9
2025-06-02 15:40:27.743,-23
2025-06-02 15:40:27.743,-29
2025-06-02 15:40:27.743,68
2025-06-02 15:40:27.743,73
2025-06-02 15:40:27.743,3
2025-06-02 15:40:27.743,59
2025-06-02 15:40:27.743,134
2025-06-02 15:40:27.759,64
2025-06-02 15:40:27.759,2
2025-06-02 15:40:27.775,57
2025-06-02 15:40:27.775,80
2025-06-02 15:40:27.775,54
2025-06-02 15:40:27.775,99
2025-06-02 15:40:27.775,92
2025-06-02 15:40:27.775,13
2025-06-02 15:40:27.775,61
2025-06-02 15:40:27.775,109
2025-06-02 15:40:27.775,4
2025-06-02 15:40:27.791,-99
2025-06-02 15:40:27.791,-29
2025-06-02 15:40:27.791,52
2025-06-02 15:40:27.791,25
2025-06-02 15:40:27.791,56
2025-06-02 15:40:27.791,108
2025-06-02 15:40:27.791,51
2025-06-02 15:40:27.791,18
2025-06-02 15:40:27.791,101
2025-06-02 15:40:27.791,93
2025-06-02 15:40:27.791,-2
2025-06-02 15:40:27.791,-3
2025-06-02 15:40:27.791,55
2025-06-02 15:40:27.806,32
2025-06-02 15:40:27.806,48
2025-06-02 15:40:27.822,136
2025-06-02 15:40:27.822,114
2025-06-02 15:40:27.822,38
2025-06-02 15:40:27.822,87
2025-06-02 15:40:27.822,120
2025-06-02 15:40:27.837,25
2025-06-02 15:40:27.837,2
2025-06-02 15:40:27.837,124
2025-06-02 15:40:27.837,107
2025-06-02 15:40:27.837,5
2025-06-02 15:40:27.837,28
2025-06-02 15:40:27.837,50
2025-06-02 15:40:27.837,-4
2025-06-02 15:40:27.837,36
2025-06-02 15:40:27.837,115
2025-06-02 15:40:27.837,52
2025-06-02 15:40:27.837,-12
2025-06-02 15:40:27.837,52
2025-06-02 15:40:27.853,105
2025-06-02 15:40:27.853,80
2025-06-02 15:40:27.853,113
2025-06-02 15:40:27.853,129
2025-06-02 15:40:27.853,39
2025-06-02 15:40:27.853,8
2025-06-02 15:40:27.883,82
2025-06-02 15:40:27.883,52
2025-06-02 15:40:27.883,-45
2025-06-02 15:40:27.883,-23
2025-06-02 15:40:27.883,49
2025-06-02 15:40:27.883,33
2025-06-02 15:40:27.883,53
2025-06-02 15:40:27.883,117
2025-06-02 15:40:27.883,114
2025-06-02 15:40:27.883,67
2025-06-02 15:40:27.883,60
2025-06-02 15:40:27.883,28
2025-06-02 15:40:27.899,-70
2025-06-02 15:40:27.899,-85
2025-06-02 15:40:27.899,-11
2025-06-02 15:40:27.899,-26
2025-06-02 15:40:27.899,-39
2025-06-02 15:40:27.899,49
2025-06-02 15:40:27.899,69
2025-06-02 15:40:27.899,4
2025-06-02 15:40:27.915,43
2025-06-02 15:40:27.915,131
2025-06-02 15:40:27.915,84
2025-06-02 15:40:27.915,34
