Timestamp,RawValue
2025-06-09 15:05:49.217,53
2025-06-09 15:05:49.217,53
2025-06-09 15:05:49.217,53
2025-06-09 15:05:49.217,53
2025-06-09 15:05:49.217,54
2025-06-09 15:05:49.217,54
2025-06-09 15:05:49.217,55
2025-06-09 15:05:49.217,54
2025-06-09 15:05:49.217,55
2025-06-09 15:05:49.217,57
2025-06-09 15:05:49.217,53
2025-06-09 15:05:49.233,53
2025-06-09 15:05:49.233,54
2025-06-09 15:05:49.233,56
2025-06-09 15:05:49.233,54
2025-06-09 15:05:49.233,55
2025-06-09 15:05:49.233,58
2025-06-09 15:05:49.233,56
2025-06-09 15:05:49.233,56
2025-06-09 15:05:49.233,66
2025-06-09 15:05:49.248,59
2025-06-09 15:05:49.248,54
2025-06-09 15:05:49.248,57
2025-06-09 15:05:49.248,67
2025-06-09 15:05:49.248,58
2025-06-09 15:05:49.248,56
2025-06-09 15:05:49.248,60
2025-06-09 15:05:49.248,57
2025-06-09 15:05:49.248,56
2025-06-09 15:05:49.248,65
2025-06-09 15:05:49.248,67
2025-06-09 15:05:49.248,54
2025-06-09 15:05:49.248,54
2025-06-09 15:05:49.263,61
2025-06-09 15:05:49.263,57
2025-06-09 15:05:49.263,53
2025-06-09 15:05:49.263,56
2025-06-09 15:05:49.263,56
2025-06-09 15:05:49.263,53
2025-06-09 15:05:49.263,56
2025-06-09 15:05:49.263,60
2025-06-09 15:05:49.263,53
2025-06-09 15:05:49.277,52
2025-06-09 15:05:49.277,56
2025-06-09 15:05:49.277,57
2025-06-09 15:05:49.277,52
2025-06-09 15:05:49.277,54
2025-06-09 15:05:49.277,55
2025-06-09 15:05:49.277,52
2025-06-09 15:05:49.277,53
2025-06-09 15:05:49.277,57
2025-06-09 15:05:49.277,54
2025-06-09 15:05:49.277,52
2025-06-09 15:05:49.277,54
2025-06-09 15:05:49.277,58
2025-06-09 15:05:49.293,53
2025-06-09 15:05:49.293,53
2025-06-09 15:05:49.293,54
2025-06-09 15:05:49.293,53
2025-06-09 15:05:49.293,53
