epoch,accuracy,loss,val_accuracy,val_loss
0,0.5455431342124939,0.7272714972496033,0.49101871252059937,1.4330885410308838
1,0.5495362281799316,0.6896845102310181,0.48154526948928833,1.4495892524719238
2,0.552900493144989,0.6693121790885925,0.5066437125205994,1.5567058324813843
3,0.5534349679946899,0.6571653485298157,0.5003690719604492,1.6234360933303833
4,0.555698812007904,0.649197518825531,0.4931102395057678,1.534437656402588
5,0.5568621158599854,0.6434798240661621,0.4955708682537079,1.6845465898513794
6,0.5584341883659363,0.6360206604003906,0.5062745809555054,1.6815729141235352
7,0.5614526271820068,0.6297171711921692,0.4991387724876404,1.6810593605041504
8,0.563999354839325,0.6228405833244324,0.49434053897857666,1.6998929977416992
9,0.5663260221481323,0.6224508881568909,0.49089565873146057,1.7231395244598389
10,0.5665775537490845,0.616195559501648,0.4891732335090637,1.8859915733337402
11,0.5679924488067627,0.6133044958114624,0.49803149700164795,1.9103997945785522
12,0.5686212778091431,0.6092780828475952,0.47810038924217224,1.9348585605621338
13,0.5691872239112854,0.6018016338348389,0.4718257784843445,1.8849233388900757
14,0.5695016384124756,0.6017113327980042,0.5057824850082397,2.011516809463501
15,0.5731803178787231,0.6064217686653137,0.47059547901153564,2.1479125022888184
16,0.5732432007789612,0.599261462688446,0.49028050899505615,2.282289743423462
17,0.5749410390853882,0.5940155982971191,0.4921259880065918,2.3026866912841797
18,0.5716711282730103,0.5928415656089783,0.49347934126853943,2.1616015434265137
19,0.5743122100830078,0.5861503481864929,0.47416338324546814,2.1602540016174316
20,0.5761672854423523,0.5807355642318726,0.45497047901153564,2.296025514602661
21,0.5758842825889587,0.580984890460968,0.4923720359802246,2.3417932987213135
22,0.5797516107559204,0.5769493579864502,0.4916338622570038,2.2739200592041016
